time(d)	species	LAI	nrShoots	fAbs	assCO2(umol/m2)	biomAbove(gr/m2)	yield(gr/m2)	harvestIndex	leafArea	fieldRFR
87.0	9.0	0.12518097096195793	2.5	0.029062534223631597	126922.57966903341	132.0333525441318	91.03115808574498	0.8725732797234131	2.5036194192391585	0.985815896881494
87.0	16.0	3.9549019975575193	47.8	0.36374508503769876	1569653.1882698552	1159.7244306787627	309.23817713341106	0.4281590051901791	79.09803995115038	0.5160495279032034
88.0	9.0	0.11870922350683007	2.5	0.02760886237684616	128517.3280399992	133.46874298805892	91.03115808574498	0.8757183978495539	2.3741844701366013	0.9806118705416266
88.0	16.0	3.984484527959151	48.7	0.3654528836386271	1661083.6990575541	1168.3174264922047	321.8761608025245	0.4349492669263612	79.68969055918302	0.5160437544374455
89.0	9.0	0.11437560676506793	2.5	0.02692188586321666	123330.58509935436	134.89193727947347	91.03115808574498	0.877837139194534	2.2875121353013586	0.9889866042268673
89.0	16.0	3.993181498883762	47.15	0.36562881366865924	1628243.7071741526	1174.6031080661926	334.91984263270433	0.4426166637729383	79.86362997767525	0.5124314475930946
90.0	9.0	0.10985178869460148	2.5	0.025885926591214227	119985.61424198738	136.21735551634174	91.03115808574498	0.8800598363806752	2.1970357738920296	0.9851998663214329
90.0	16.0	4.013904405343821	49.15	0.36576656206153496	1623344.2835478797	1181.4934156920594	348.2549398447782	0.4495463865486203	80.27808810687641	0.5115166410555777
91.0	9.0	0.10985178869460148	2.5	0.02575757965799733	117456.90086601267	137.73966953080554	91.03115808574498	0.8800598363806752	2.1970357738920296	0.973408598347327
91.0	16.0	4.040024775326804	47.55	0.36645004512481216	1594816.8935066606	1187.8920743616834	361.6931278600352	0.45599684648430083	80.8004955065361	0.5141663641906312
92.0	9.0	0.10751578276307419	2.5	0.02531134424408726	115565.09236382297	139.0768093505522	91.03115808574498	0.8812120037288649	2.1503156552614837	0.9843816488756713
92.0	16.0	4.0574862093832476	52.7	0.36834101461550306	1594985.1450134658	1193.3252808009902	375.32674611259415	0.4627249169096624	81.14972418766496	0.5160561637895458
93.0	9.0	0.1043098555188482	2.5	0.02445576434323614	115205.76900567824	140.35716117786598	91.03115808574498	0.8827981546203985	2.086197110376964	0.9835885401713129
93.0	16.0	4.082796792363734	52.5	0.36948243285016064	1624842.7689481305	1199.8966518312964	389.31413048831706	0.4690282356327308	81.65593584727468	0.5128882881683223
94.0	9.0	0.09950395965967855	2.5	0.023765163099054142	107945.79508688918	141.35731892202944	91.03115808574498	0.8851866237434571	1.990079193193571	0.9923614029981888
94.0	16.0	4.114392288466776	52.9	0.36961014590096936	1568294.5350600118	1204.6117334231287	403.48586100901304	0.474770177413355	82.28784576933552	0.5120629722994957
95.0	9.0	0.09625173454256111	2.5	0.02311792614930468	106263.7479105972	142.40964424078518	91.03115808574498	0.8868102840715156	1.9250346908512224	0.982334665156345
95.0	16.0	4.15136684124873	53.8	0.3703740826349987	1569058.7714046221	1209.2513264403663	417.70732242318144	0.4799998923313936	83.0273368249746	0.5115565313059764
96.0	9.0	0.09047655144602887	2.5	0.021736244674334226	109234.94833149249	143.4006227580856	91.03115808574498	0.8897082489117777	1.8095310289205773	0.990311853092124
96.0	16.0	4.184646007605543	54.85	0.3716348009326297	1693118.1326740105	1216.706510792657	431.9743775164796	0.4851815453391783	83.69292015211086	0.5131587154280616
97.0	9.0	0.09047655144602887	2.5	0.021605970572924037	106283.6448289166	144.65560996731887	91.03115808574498	0.8897082489117777	1.8095310289205773	0.9905823668921105
97.0	16.0	4.186813353908363	54.75	0.37359553900569203	1658487.0756672674	1221.356989923669	446.10424803366385	0.4914291995806888	83.73626707816726	0.5150545526090582
98.0	9.0	0.08507994340326251	2.5	0.02040037930143567	101366.21691625632	145.4734773289254	91.03115808574498	0.8924334172461649	1.7015988680652503	0.9797725557990279
98.0	16.0	4.2057389867198225	57.8	0.37345759861242595	1654807.6774674936	1227.4540166499653	460.29290288273324	0.49682733577581684	84.11477973439645	0.5056379976943538
99.0	9.0	0.07907934298986823	2.5	0.019090992556497207	97823.82231718628	146.17272861996764	91.03115808574498	0.8954832569805935	1.5815868597973646	0.9872914523012181
99.0	16.0	4.161522684216934	59.15	0.3735227264669637	1648627.5535960433	1229.1110689731888	474.2114390545982	0.5043715058390422	83.23045368433868	0.5089765025556935
